Data;Ano;Mês;Vendedor;Cliente;Região;Produto;Valor
23/12/2019;2019;dez;Paulo;Graziela Amorim;Norte;Excel;R$ 500,00
23/12/2019;2019;dez;Diego;Victor Freixo;Nordeste;Python;R$ 450,00
23/12/2019;2019;dez;Paulo;Samantha Hermano;Sudeste;Power BI;R$ 300,00
23/12/2019;2019;dez;Marcus;Samuel Williams;Sudeste;Excel;R$ 500,00
23/12/2019;2019;dez;Paulo;Antonio Barbosa;Sul;Python;R$ 450,00
23/12/2019;2019;dez;Diego;Karollayne Tiradentes;Norte;Python;R$ 450,00
23/12/2019;2019;dez;Diego;Vivianne Rangel;Sudeste;Python;R$ 450,00
23/12/2019;2019;dez;João;Higor Gabrielen;Sudeste;Python;R$ 450,00
24/12/2019;2019;dez;João;Cynthia Ferrer;Norte;Excel;R$ 500,00
24/12/2019;2019;dez;João;Arnaldo Andréa;Norte;VBA;R$ 600,00
24/12/2019;2019;dez;Gabriel;Yuske Veloso;Norte;VBA;R$ 600,00
24/12/2019;2019;dez;Alon;Geam Azevedo;Norte;Python;R$ 450,00
24/12/2019;2019;dez;João;Tainah Leticia;Centro-Oeste;Python;R$ 450,00
26/12/2019;2019;dez;Paulo;Alon Carrera;Norte;Excel;R$ 500,00
26/12/2019;2019;dez;Alon;Tainá Magalhaes;Sudeste;Excel;R$ 500,00
26/12/2019;2019;dez;Gabriel;Sergio Leivyson;Norte;Excel;R$ 500,00
26/12/2019;2019;dez;Gabriel;Daniella Lucas;Sudeste;VBA;R$ 600,00
27/12/2019;2019;dez;Gabriel;Willian Cavadas;Norte;Power BI;R$ 300,00
28/12/2019;2019;dez;Gabriel;Rebecca Roças;Centro-Oeste;Power BI;R$ 300,00
29/12/2019;2019;dez;Paulo;Paulo César;Sul;Python;R$ 450,00
29/12/2019;2019;dez;João;Glaucia Borges;Centro-Oeste;Power BI;R$ 300,00
29/12/2019;2019;dez;João;Álvaro Pellegrini;Nordeste;Python;R$ 450,00
29/12/2019;2019;dez;Marcus;Giselia Blanc;Norte;Excel;R$ 500,00
30/12/2019;2019;dez;Gabriel;Thaís Rotava;Sudeste;VBA;R$ 600,00
31/12/2019;2019;dez;Alon;Taila Guedes;Nordeste;Excel;R$ 500,00
31/12/2019;2019;dez;Diego;Tainah Gerhad;Nordeste;Excel;R$ 500,00
31/12/2019;2019;dez;Gabriel;César Stellet;Centro-Oeste;VBA;R$ 600,00
31/12/2019;2019;dez;Diego;Carolina Vilas;Centro-Oeste;PowerPoint;R$ 300,00
31/12/2019;2019;dez;João;Alex Garambone;Norte;Excel;R$ 500,00
31/12/2019;2019;dez;Marcus;Natali Campos;Nordeste;Excel;R$ 500,00
01/01/2020;2020;jan;Alon;Nicole Linhares;Centro-Oeste;PowerPoint;R$ 300,00
01/01/2020;2020;jan;Marcus;Taiza Gallo;Centro-Oeste;PowerPoint;R$ 300,00
01/01/2020;2020;jan;Gabriel;Platini Azevedo;Centro-Oeste;PowerPoint;R$ 450,00
01/01/2020;2020;jan;Alon;Marianna Pedro;Norte;PowerPoint;R$ 450,00
01/01/2020;2020;jan;Gabriel;Lucca Renato;Centro-Oeste;PowerPoint;R$ 300,00
01/01/2020;2020;jan;João;Cézar Hudson;Sudeste;VBA;R$ 600,00
02/01/2020;2020;jan;João;Giovanni Pellegrini;Centro-Oeste;PowerPoint;R$ 300,00
02/01/2020;2020;jan;Alon;Natália Arantes;Sudeste;PowerPoint;R$ 300,00
03/01/2020;2020;jan;Marcus;Ailton Bailly;Norte;PowerPoint;R$ 450,00
04/01/2020;2020;jan;Alon;Nayne Salomao;Sudeste;PowerPoint;R$ 300,00
04/01/2020;2020;jan;Paulo;Etiene Vinicius;Nordeste;Excel;R$ 500,00
05/01/2020;2020;jan;Alon;Breno Aziz;Sudeste;Excel;R$ 500,00
05/01/2020;2020;jan;Marcus;Yasmine Ladogano;Nordeste;Excel;R$ 500,00
06/01/2020;2020;jan;João;Brenno Mendonça;Sudeste;PowerPoint;R$ 450,00
06/01/2020;2020;jan;Marcus;Vitória Messias;Centro-Oeste;PowerPoint;R$ 300,00
06/01/2020;2020;jan;Marcus;Elisa Anunciação;Sudeste;VBA;R$ 600,00
06/01/2020;2020;jan;Alon;Ysabella Cristine;Sudeste;PowerPoint;R$ 300,00
07/01/2020;2020;jan;Gabriel;Luísa Morais;Sudeste;VBA;R$ 600,00
07/01/2020;2020;jan;João;Sergio Stellet;Centro-Oeste;Excel;R$ 500,00
07/01/2020;2020;jan;Diego;André Iris;Centro-Oeste;PowerPoint;R$ 450,00
07/01/2020;2020;jan;Alon;Erick Sousa;Centro-Oeste;PowerPoint;R$ 450,00
07/01/2020;2020;jan;Alon;Fabiano Primo;Sudeste;VBA;R$ 600,00
08/01/2020;2020;jan;Gabriel;Melissa Spata;Norte;Excel;R$ 500,00
08/01/2020;2020;jan;João;Mariane Rosa;Nordeste;VBA;R$ 600,00
08/01/2020;2020;jan;Alon;Cícero Barbosa;Centro-Oeste;PowerPoint;R$ 300,00
08/01/2020;2020;jan;João;Liara Bizzo;Nordeste;PowerPoint;R$ 450,00
08/01/2020;2020;jan;Diego;Katarine Paulino;Norte;PowerPoint;R$ 300,00
09/01/2020;2020;jan;Alon;Nélio Bogossian;Centro-Oeste;VBA;R$ 600,00
09/01/2020;2020;jan;Alon;Thayane Accardo;Nordeste;VBA;R$ 600,00
09/01/2020;2020;jan;Marcus;Breno Viana;Sul;PowerPoint;R$ 300,00
09/01/2020;2020;jan;Diego;Talline Nuñez;Sudeste;VBA;R$ 600,00
10/01/2020;2020;jan;Paulo;Jeter Henriques;Norte;VBA;R$ 600,00
10/01/2020;2020;jan;Gabriel;Ysabella Espinosa;Centro-Oeste;VBA;R$ 600,00
10/01/2020;2020;jan;João;Thayane Palha;Centro-Oeste;PowerPoint;R$ 450,00
10/01/2020;2020;jan;Gabriel;Gabriel Rubinstein;Centro-Oeste;VBA;R$ 600,00
11/01/2020;2020;jan;Marcus;Elana Rosales;Centro-Oeste;VBA;R$ 600,00
11/01/2020;2020;jan;João;Giselia Aballo;Sudeste;VBA;R$ 600,00
11/01/2020;2020;jan;Paulo;Daniele Kirk;Sudeste;PowerPoint;R$ 300,00
11/01/2020;2020;jan;Marcus;Leticia Godinho;Sul;Excel;R$ 500,00
11/01/2020;2020;jan;João;Kallena Moraes;Sul;PowerPoint;R$ 450,00
12/01/2020;2020;jan;Paulo;Edson Batista;Sul;PowerPoint;R$ 450,00
12/01/2020;2020;jan;Gabriel;Ericka Itapary;Sul;PowerPoint;R$ 450,00
13/01/2020;2020;jan;Alon;Rebeca Stellet;Nordeste;PowerPoint;R$ 300,00
13/01/2020;2020;jan;Gabriel;Kelly Silotti;Sudeste;VBA;R$ 600,00
13/01/2020;2020;jan;Gabriel;Hyago Comas;Nordeste;Excel;R$ 500,00
14/01/2020;2020;jan;Diego;Larissa Nunes;Norte;PowerPoint;R$ 300,00
15/01/2020;2020;jan;João;Júlia Azevedo;Sudeste;Excel;R$ 500,00
15/01/2020;2020;jan;Diego;Raísa Faller;Nordeste;PowerPoint;R$ 300,00
15/01/2020;2020;jan;Diego;Monique Souza;Sul;VBA;R$ 600,00
16/01/2020;2020;jan;Diego;Lara Gerhad;Centro-Oeste;VBA;R$ 600,00
16/01/2020;2020;jan;Alon;Gleisy Lara;Sudeste;PowerPoint;R$ 450,00
16/01/2020;2020;jan;Alon;Talline Ione;Sul;VBA;R$ 600,00
17/01/2020;2020;jan;João;Juan Yehudah;Nordeste;PowerPoint;R$ 450,00
17/01/2020;2020;jan;João;Karollayne Centurione;Centro-Oeste;PowerPoint;R$ 450,00
19/01/2020;2020;jan;Gabriel;Hiaiune Penna;Sudeste;Excel;R$ 500,00
19/01/2020;2020;jan;Diego;Tainah Rosario;Nordeste;PowerPoint;R$ 450,00
19/01/2020;2020;jan;Marcus;Camilla Coelho;Sudeste;VBA;R$ 600,00
19/01/2020;2020;jan;João;Nicolas Baldanzi;Centro-Oeste;Excel;R$ 500,00
19/01/2020;2020;jan;Gabriel;Thamires Ferrer;Sul;PowerPoint;R$ 300,00
20/01/2020;2020;jan;Marcus;Eriko Luisa;Nordeste;PowerPoint;R$ 450,00
20/01/2020;2020;jan;Diego;Morgana Vilaça;Sul;PowerPoint;R$ 450,00
20/01/2020;2020;jan;Marcus;Elena Crespo;Norte;VBA;R$ 600,00
20/01/2020;2020;jan;Paulo;Nayne Iris;Norte;PowerPoint;R$ 450,00
20/01/2020;2020;jan;Gabriel;Thais Araújo;Norte;PowerPoint;R$ 300,00
20/01/2020;2020;jan;Paulo;Alexsandro Luisa;Nordeste;Excel;R$ 500,00
20/01/2020;2020;jan;Marcus;Talline Penedo;Norte;Excel;R$ 500,00
20/01/2020;2020;jan;Gabriel;Nina César;Nordeste;PowerPoint;R$ 300,00
20/01/2020;2020;jan;Gabriel;Etiene Cristine;Nordeste;PowerPoint;R$ 300,00
21/01/2020;2020;jan;Alon;Wendela Baruki;Sudeste;PowerPoint;R$ 450,00
21/01/2020;2020;jan;Marcus;Marcus Guedes;Centro-Oeste;Excel;R$ 500,00
21/01/2020;2020;jan;Diego;Mayara Maria;Centro-Oeste;Excel;R$ 500,00
22/01/2020;2020;jan;Diego;Leandro Castello;Norte;Excel;R$ 500,00
23/01/2020;2020;jan;Alon;Vitória Stockler;Centro-Oeste;Excel;R$ 500,00
24/01/2020;2020;jan;Paulo;Diogo Andrade;Sul;PowerPoint;R$ 450,00
24/01/2020;2020;jan;Alon;Nathália Fróes;Centro-Oeste;Excel;R$ 500,00
24/01/2020;2020;jan;Paulo;Sebastião Navega;Nordeste;PowerPoint;R$ 450,00
24/01/2020;2020;jan;Marcus;Flávia Salomao;Nordeste;Excel;R$ 500,00
25/01/2020;2020;jan;Gabriel;Iasmim Valle;Nordeste;PowerPoint;R$ 300,00
25/01/2020;2020;jan;Paulo;Ana Heleno;Norte;Excel;R$ 500,00
26/01/2020;2020;jan;Gabriel;Nina Franca;Sudeste;Excel;R$ 500,00
26/01/2020;2020;jan;Alon;Yla Beatriz;Sudeste;VBA;R$ 600,00
26/01/2020;2020;jan;Alon;Cleo Domingues;Sudeste;VBA;R$ 600,00
26/01/2020;2020;jan;Diego;Fabiane Frossard;Norte;PowerPoint;R$ 450,00
28/01/2020;2020;jan;Paulo;Samantha Gomes;Sul;PowerPoint;R$ 300,00
28/01/2020;2020;jan;João;Nattalya Sant'Anna;Nordeste;PowerPoint;R$ 300,00
28/01/2020;2020;jan;Marcus;Dayane Fioravante;Nordeste;Excel;R$ 500,00
28/01/2020;2020;jan;Diego;Nickole Rosario;Nordeste;Excel;R$ 500,00
29/01/2020;2020;jan;Gabriel;Daniella Zambrotti;Centro-Oeste;PowerPoint;R$ 300,00
29/01/2020;2020;jan;Diego;Juann Alvim;Nordeste;Excel;R$ 500,00
29/01/2020;2020;jan;Alon;Artur Zambrotti;Norte;VBA;R$ 600,00
30/01/2020;2020;jan;Gabriel;Vladimir Naveiro;Norte;PowerPoint;R$ 300,00
30/01/2020;2020;jan;Diego;Thainá Rachel;Nordeste;PowerPoint;R$ 450,00
30/01/2020;2020;jan;Marcus;Andreia Portella;Centro-Oeste;PowerPoint;R$ 300,00
30/01/2020;2020;jan;Alon;Yasser Ferrer;Sudeste;PowerPoint;R$ 450,00
30/01/2020;2020;jan;Marcus;Sabrina Leivyson;Nordeste;PowerPoint;R$ 300,00
30/01/2020;2020;jan;Diego;Silvio Bello;Nordeste;Excel;R$ 500,00
31/01/2020;2020;jan;Paulo;Rayssa Vilas;Norte;VBA;R$ 600,00
31/01/2020;2020;jan;João;Andrew Rebello;Nordeste;Excel;R$ 500,00
31/01/2020;2020;jan;Diego;Adrian Garcia;Nordeste;Excel;R$ 500,00
31/01/2020;2020;jan;Marcus;Adrielle Barros;Nordeste;PowerPoint;R$ 450,00
31/01/2020;2020;jan;Marcus;Pedro Ricardo;Sul;PowerPoint;R$ 450,00
31/01/2020;2020;jan;Gabriel;Thomáz Amor;Sul;VBA;R$ 600,00
31/01/2020;2020;jan;Marcus;Fabiane Said;Centro-Oeste;VBA;R$ 600,00
01/02/2020;2020;fev;Marcus;Giulia Rebello;Nordeste;PowerPoint;R$ 450,00
01/02/2020;2020;fev;Marcus;Glenda Hippertt;Sudeste;VBA;R$ 600,00
01/02/2020;2020;fev;Marcus;Emmanuel Dalila;Sudeste;VBA;R$ 600,00
01/02/2020;2020;fev;Gabriel;Simone Pacheco;Norte;PowerPoint;R$ 300,00
01/02/2020;2020;fev;Paulo;Millena Henriques;Nordeste;Excel;R$ 500,00
01/02/2020;2020;fev;Alon;Yohanan Montenegro;Sul;Excel;R$ 500,00
01/02/2020;2020;fev;Gabriel;Yasmin Esquenazi;Norte;VBA;R$ 600,00
01/02/2020;2020;fev;Diego;Fabio Crespo;Nordeste;PowerPoint;R$ 450,00
02/02/2020;2020;fev;Alon;Luiz Tostes;Sudeste;Excel;R$ 500,00
02/02/2020;2020;fev;Gabriel;Marcio Froufe;Nordeste;PowerPoint;R$ 450,00
02/02/2020;2020;fev;João;Haroldo Villar;Nordeste;PowerPoint;R$ 300,00
03/02/2020;2020;fev;Diego;Frederico Anunciação;Sudeste;VBA;R$ 600,00
03/02/2020;2020;fev;Paulo;Jeter Duarte;Norte;PowerPoint;R$ 300,00
04/02/2020;2020;fev;João;Isabella Jalles;Sudeste;VBA;R$ 600,00
05/02/2020;2020;fev;Alon;Livia Cozendey;Sudeste;VBA;R$ 600,00
05/02/2020;2020;fev;Marcus;Carolina Florêncio;Norte;PowerPoint;R$ 300,00
05/02/2020;2020;fev;Diego;Ylana Neves;Sudeste;VBA;R$ 600,00
06/02/2020;2020;fev;Diego;Alexandra Ávila;Nordeste;Excel;R$ 500,00
06/02/2020;2020;fev;Marcus;Elvis Madruga;Sul;PowerPoint;R$ 300,00
06/02/2020;2020;fev;Diego;Jonas Yehudah;Sudeste;VBA;R$ 600,00
07/02/2020;2020;fev;Marcus;Gizella Barrionuevo;Sul;Excel;R$ 500,00
07/02/2020;2020;fev;Marcus;Nathalie Rebelo;Nordeste;PowerPoint;R$ 450,00
07/02/2020;2020;fev;Gabriel;Khaio Montenegro;Centro-Oeste;PowerPoint;R$ 300,00
08/02/2020;2020;fev;Alon;Catarina Ban;Norte;Excel;R$ 500,00
08/02/2020;2020;fev;Diego;Giovana Thome;Nordeste;PowerPoint;R$ 450,00
08/02/2020;2020;fev;Diego;Walmyr Tostes;Sudeste;Excel;R$ 500,00
09/02/2020;2020;fev;Marcus;Marília Rayol;Sudeste;VBA;R$ 600,00
09/02/2020;2020;fev;João;Thomas Barreira;Nordeste;PowerPoint;R$ 300,00
09/02/2020;2020;fev;Gabriel;Renan Pires;Sudeste;Excel;R$ 500,00
09/02/2020;2020;fev;Diego;Sarah Monteiro;Centro-Oeste;PowerPoint;R$ 450,00
09/02/2020;2020;fev;Gabriel;Taiza Domingues;Centro-Oeste;PowerPoint;R$ 450,00
09/02/2020;2020;fev;Alon;Jeferson Carvalho;Nordeste;VBA;R$ 600,00
10/02/2020;2020;fev;Paulo;Denilton Nacif;Nordeste;PowerPoint;R$ 300,00
10/02/2020;2020;fev;Diego;Elisa Messias;Sudeste;VBA;R$ 600,00
10/02/2020;2020;fev;João;Emmanuel Rotava;Sudeste;PowerPoint;R$ 450,00
11/02/2020;2020;fev;Gabriel;Gabrielle Bastos;Sudeste;PowerPoint;R$ 300,00
11/02/2020;2020;fev;Gabriel;Mateus dos;Norte;PowerPoint;R$ 450,00
11/02/2020;2020;fev;Alon;Marco Amorim;Nordeste;Excel;R$ 500,00
11/02/2020;2020;fev;Marcus;Thauan Franciele;Sudeste;Python;R$ 450,00
11/02/2020;2020;fev;Marcus;Kallena Moss;Nordeste;Power BI;R$ 300,00
12/02/2020;2020;fev;Gabriel;Thayane Scalercio;Norte;Python;R$ 450,00
12/02/2020;2020;fev;Gabriel;Gil Sara;Nordeste;Python;R$ 450,00
13/02/2020;2020;fev;Alon;Joao Vilaça;Sudeste;Excel;R$ 500,00
13/02/2020;2020;fev;João;Athos Nobili;Sudeste;Python;R$ 450,00
14/02/2020;2020;fev;Marcus;Sergio Alves;Centro-Oeste;Power BI;R$ 300,00
14/02/2020;2020;fev;Alon;Leticia Max;Nordeste;Python;R$ 450,00
14/02/2020;2020;fev;Paulo;Luize Thome;Sudeste;VBA;R$ 600,00
14/02/2020;2020;fev;Gabriel;Rosana Primo;Norte;Excel;R$ 500,00
15/02/2020;2020;fev;Paulo;Eugênio Cossich;Sudeste;VBA;R$ 600,00
15/02/2020;2020;fev;João;Hugo Alves;Centro-Oeste;VBA;R$ 600,00
15/02/2020;2020;fev;Gabriel;Liara Marcio;Centro-Oeste;Python;R$ 450,00
15/02/2020;2020;fev;Paulo;Wen Bomfim;Sudeste;VBA;R$ 600,00
15/02/2020;2020;fev;João;Thuany Baltar;Sudeste;VBA;R$ 600,00
16/02/2020;2020;fev;Alon;Marisol Freire;Norte;Power BI;R$ 300,00
16/02/2020;2020;fev;João;Sawlo Erthal;Norte;VBA;R$ 600,00
17/02/2020;2020;fev;Paulo;Raul Novarino;Nordeste;Excel;R$ 500,00
18/02/2020;2020;fev;Marcus;Gabriela Mendes;Centro-Oeste;Python;R$ 450,00
18/02/2020;2020;fev;João;Paulo Chaves;Sudeste;VBA;R$ 600,00
18/02/2020;2020;fev;Diego;Haroldo Tiradentes;Sul;Power BI;R$ 300,00
18/02/2020;2020;fev;Gabriel;Luciana Brandão;Sudeste;Excel;R$ 500,00
19/02/2020;2020;fev;Diego;Suellen Accardo;Nordeste;PowerPoint;R$ 300,00
19/02/2020;2020;fev;Marcus;Marianne Senderowicz;Norte;Excel;R$ 500,00
20/02/2020;2020;fev;Diego;Yla Cristine;Sudeste;VBA;R$ 600,00
20/02/2020;2020;fev;João;Isaac Victor;Sul;Excel;R$ 500,00
20/02/2020;2020;fev;Marcus;Taila Frossard;Nordeste;Excel;R$ 500,00
20/02/2020;2020;fev;Marcus;Sebastião Brandão;Sudeste;Excel;R$ 500,00
21/02/2020;2020;fev;João;Mateus Gabrielen;Sul;PowerPoint;R$ 450,00
21/02/2020;2020;fev;Marcus;Alfredo Coelli;Norte;Excel;R$ 500,00
23/02/2020;2020;fev;Paulo;Arnôr Praxedes;Nordeste;PowerPoint;R$ 450,00
23/02/2020;2020;fev;Marcus;Willian Iane;Centro-Oeste;VBA;R$ 600,00
24/02/2020;2020;fev;João;Samuel Fontes;Nordeste;VBA;R$ 600,00
24/02/2020;2020;fev;Paulo;Giuseppe Cordeiro;Sudeste;VBA;R$ 600,00
24/02/2020;2020;fev;Diego;Ravena Kalaf;Norte;PowerPoint;R$ 300,00
24/02/2020;2020;fev;Diego;Verônica Rubinstein;Nordeste;PowerPoint;R$ 300,00
25/02/2020;2020;fev;Paulo;Érica Essaber;Sudeste;VBA;R$ 600,00
25/02/2020;2020;fev;Paulo;Cynthia Caffaro;Norte;Excel;R$ 500,00
25/02/2020;2020;fev;Marcus;Rosana Amor;Sul;PowerPoint;R$ 450,00
26/02/2020;2020;fev;Paulo;Rodolfo Gomes;Centro-Oeste;VBA;R$ 600,00
26/02/2020;2020;fev;Paulo;Agnes Silva;Norte;PowerPoint;R$ 300,00
26/02/2020;2020;fev;Paulo;João Lobato;Norte;Power BI;R$ 300,00
26/02/2020;2020;fev;Diego;Rachel Batista;Sul;Excel;R$ 500,00
27/02/2020;2020;fev;Paulo;Mylla Barroso;Nordeste;Excel;R$ 500,00
28/02/2020;2020;fev;Paulo;Breno Fangueiro;Sul;VBA;R$ 600,00
28/02/2020;2020;fev;Paulo;Rafaela Mosqueira;Sudeste;VBA;R$ 600,00
28/02/2020;2020;fev;Alon;Chan Neiva;Nordeste;Python;R$ 450,00
28/02/2020;2020;fev;Alon;Érica Carelli;Sul;Python;R$ 450,00
28/02/2020;2020;fev;Paulo;Liz Junqueira;Sudeste;Power BI;R$ 300,00
29/02/2020;2020;fev;Paulo;Stephanie Stockler;Sudeste;VBA;R$ 600,00
29/02/2020;2020;fev;Diego;Naiara Villela;Sul;Python;R$ 450,00
01/03/2020;2020;mar;Diego;Teresa Sodré;Norte;Python;R$ 450,00
01/03/2020;2020;mar;Gabriel;Karina Cassabian;Sudeste;Excel;R$ 500,00
01/03/2020;2020;mar;Paulo;Joel Serra;Sudeste;VBA;R$ 600,00
01/03/2020;2020;mar;Paulo;Edson Domingues;Norte;Power BI;R$ 300,00
02/03/2020;2020;mar;Diego;Adrielle Priscilla;Nordeste;Excel;R$ 500,00
02/03/2020;2020;mar;Paulo;Gil Aziz;Sudeste;VBA;R$ 600,00
02/03/2020;2020;mar;Paulo;Bianca Bittencourt;Nordeste;VBA;R$ 600,00
03/03/2020;2020;mar;Gabriel;Wendel Malavolti;Norte;Power BI;R$ 300,00
03/03/2020;2020;mar;Marcus;Gabryela Corrêa;Sul;Python;R$ 450,00
04/03/2020;2020;mar;João;Yasser Stellet;Norte;Power BI;R$ 300,00
04/03/2020;2020;mar;Paulo;Nina Freixo;Nordeste;VBA;R$ 600,00
04/03/2020;2020;mar;Paulo;Christiane Totti;Sudeste;Power BI;R$ 300,00
04/03/2020;2020;mar;João;Thauan Gracio;Sudeste;Excel;R$ 500,00
04/03/2020;2020;mar;Gabriel;Ananda Baruki;Sudeste;Excel;R$ 500,00
04/03/2020;2020;mar;Gabriel;Victor Almawi;Nordeste;Power BI;R$ 300,00
05/03/2020;2020;mar;Marcus;Julianna Campelo;Sul;Python;R$ 450,00
05/03/2020;2020;mar;Paulo;Lucca Osman;Sudeste;VBA;R$ 600,00
05/03/2020;2020;mar;Paulo;Sebastião Lopes;Sudeste;Python;R$ 450,00
05/03/2020;2020;mar;Alon;Gizele Barros;Nordeste;Power BI;R$ 300,00
05/03/2020;2020;mar;Paulo;Clarissa Vilaça;Sudeste;VBA;R$ 600,00
05/03/2020;2020;mar;Paulo;Julio Osman;Sudeste;Excel;R$ 500,00
06/03/2020;2020;mar;Diego;Sandy Mendes;Centro-Oeste;Python;R$ 450,00
06/03/2020;2020;mar;Paulo;Helga Monteiro;Sul;Power BI;R$ 300,00
07/03/2020;2020;mar;Paulo;Yla Piero;Sudeste;VBA;R$ 600,00
07/03/2020;2020;mar;Gabriel;Jade Maia;Sudeste;Power BI;R$ 300,00
07/03/2020;2020;mar;Diego;Giovanni Rotava;Norte;Excel;R$ 500,00
07/03/2020;2020;mar;Paulo;Manuela Carrera;Sudeste;Power BI;R$ 300,00
07/03/2020;2020;mar;Marcus;Josefe Cozendey;Sul;Python;R$ 450,00
08/03/2020;2020;mar;Gabriel;Marisol Faria;Nordeste;Python;R$ 450,00
08/03/2020;2020;mar;Diego;Nickole Baptista;Nordeste;Power BI;R$ 300,00
08/03/2020;2020;mar;Gabriel;Ludmila Riany;Sudeste;Power BI;R$ 300,00
08/03/2020;2020;mar;Alon;Elio Fracalossi;Norte;Python;R$ 450,00
08/03/2020;2020;mar;Diego;jucelia Oliveira;Sul;Python;R$ 450,00
08/03/2020;2020;mar;Alon;Alex Simões;Sul;Power BI;R$ 300,00
09/03/2020;2020;mar;Gabriel;Filippo Campos;Sudeste;Python;R$ 450,00
10/03/2020;2020;mar;Paulo;Yasser Fernandes;Sudeste;VBA;R$ 600,00
10/03/2020;2020;mar;Diego;Marcos Barreto;Norte;Power BI;R$ 300,00
10/03/2020;2020;mar;Diego;Vinicius Thome;Centro-Oeste;VBA;R$ 600,00
11/03/2020;2020;mar;Marcus;Marcus Brendalina;Centro-Oeste;Python;R$ 450,00
11/03/2020;2020;mar;Diego;Alfredo Fangueiro;Sudeste;PowerPoint;R$ 300,00
11/03/2020;2020;mar;João;Antonia do;Sudeste;PowerPoint;R$ 300,00
11/03/2020;2020;mar;Gabriel;Luiz Veríssimo;Sudeste;Excel;R$ 500,00
11/03/2020;2020;mar;Diego;Vinícius Beatriz;Sudeste;Word;R$ 600,00
12/03/2020;2020;mar;Marcus;Jefferson Maia;Norte;Word;R$ 300,00
12/03/2020;2020;mar;Diego;Raiane Moulin;Nordeste;Word;R$ 300,00
12/03/2020;2020;mar;Diego;Igor Alledi;Centro-Oeste;Word;R$ 500,00
13/03/2020;2020;mar;Alon;Isabelly Velucci;Norte;Word;R$ 500,00
13/03/2020;2020;mar;Alon;Bárbara Reis;Sul;Word;R$ 600,00
14/03/2020;2020;mar;Alon;Raiam Silvestre;Norte;Word;R$ 450,00
14/03/2020;2020;mar;Marcus;Raiza Whitaker;Nordeste;Word;R$ 450,00
14/03/2020;2020;mar;Paulo;Marina Naveiro;Sudeste;Word;R$ 600,00
14/03/2020;2020;mar;Gabriel;Gabriella Smolarek;Centro-Oeste;Word;R$ 600,00
15/03/2020;2020;mar;Paulo;Rogério Smolarek;Sudeste;Word;R$ 450,00
15/03/2020;2020;mar;Alon;Mariana Vannier;Centro-Oeste;Word;R$ 500,00
15/03/2020;2020;mar;Alon;Marco Luis;Sudeste;Word;R$ 600,00
16/03/2020;2020;mar;Diego;Jonnathan Rubim;Sudeste;Word;R$ 600,00
16/03/2020;2020;mar;João;Julyana Iris;Centro-Oeste;Word;R$ 300,00
16/03/2020;2020;mar;Gabriel;Patrícia Chein;Sul;Word;R$ 300,00
17/03/2020;2020;mar;Diego;Luís Mollica;Norte;Word;R$ 450,00
17/03/2020;2020;mar;João;Alan Limp;Sul;Word;R$ 450,00
18/03/2020;2020;mar;Marcus;Paula Queiroz;Nordeste;Word;R$ 450,00
18/03/2020;2020;mar;Diego;Cláudia Kranz;Nordeste;Word;R$ 300,00
18/03/2020;2020;mar;Diego;Saranna Hejda;Sudeste;Word;R$ 500,00
18/03/2020;2020;mar;Marcus;Daniella Felix;Sul;Word;R$ 450,00
19/03/2020;2020;mar;Diego;Walter Pflueger;Centro-Oeste;Word;R$ 300,00
19/03/2020;2020;mar;Marcus;Maciela Gerhad;Centro-Oeste;Word;R$ 300,00
19/03/2020;2020;mar;João;Catarina Vasconcelos;Norte;Word;R$ 600,00
19/03/2020;2020;mar;Alon;Thamires Cunha;Nordeste;Word;R$ 500,00
20/03/2020;2020;mar;Marcus;Thayza Alvim;Sul;Word;R$ 600,00
20/03/2020;2020;mar;Marcus;Jeter Areias;Sudeste;Word;R$ 600,00
20/03/2020;2020;mar;Marcus;Carlos Muniz;Nordeste;Power BI;R$ 300,00
20/03/2020;2020;mar;Gabriel;Elizeu Yumi;Norte;Word;R$ 500,00
21/03/2020;2020;mar;Marcus;Helvio Ventura;Centro-Oeste;Python;R$ 450,00
21/03/2020;2020;mar;Gabriel;Nathalia Leivyson;Sudeste;Power BI;R$ 300,00
21/03/2020;2020;mar;Paulo;Andreia Aballo;Sul;Power BI;R$ 300,00
22/03/2020;2020;mar;Diego;Lorena Primo;Norte;Power BI;R$ 300,00
22/03/2020;2020;mar;Marcus;Thaís Junqueira;Centro-Oeste;Python;R$ 450,00
22/03/2020;2020;mar;Gabriel;Leticia Amorim;Norte;Python;R$ 450,00
22/03/2020;2020;mar;Diego;Ariel Ognibene;Centro-Oeste;Power BI;R$ 300,00
23/03/2020;2020;mar;João;Lívia Lopez;Sudeste;Word;R$ 600,00
24/03/2020;2020;mar;Paulo;Emilaine Roças;Sul;Word;R$ 500,00
24/03/2020;2020;mar;Paulo;Victor Fangueiro;Centro-Oeste;Python;R$ 450,00
25/03/2020;2020;mar;Alon;Giovani Lacerda;Norte;Word;R$ 500,00
25/03/2020;2020;mar;Diego;Luize Albuquerque;Nordeste;Word;R$ 500,00
26/03/2020;2020;mar;João;Karine Neviani;Sudeste;Python;R$ 450,00
26/03/2020;2020;mar;João;Evelyn Carrera;Sudeste;Word;R$ 600,00
27/03/2020;2020;mar;João;Wendel Yen;Norte;Word;R$ 500,00
27/03/2020;2020;mar;Gabriel;Karline Anunciação;Norte;Power BI;R$ 300,00
